sep=,
"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"910b8d4d-0bac-471d-82f4-2e7abb1760fd","Validate Deployment","Succeeded","Administrative","Informational","2019-05-11T06:26:31.054Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"a3b77499-0c88-486f-9f68-dd7e0865efd5","Validate Deployment","Succeeded","Administrative","Informational","2019-05-11T06:26:12.883Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"a3b77499-0c88-486f-9f68-dd7e0865efd5","Validate Deployment","Started","Administrative","Informational","2019-05-11T06:26:12.038Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"a3b77499-0c88-486f-9f68-dd7e0865efd5","Validate Deployment","Started","Administrative","Informational","2019-05-11T06:26:12.038Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"a3b77499-0c88-486f-9f68-dd7e0865efd5","Validate Deployment","Succeeded","Administrative","Informational","2019-05-11T06:26:12.883Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"fde7edb1-c07e-4e6a-8155-da4cb3c03d74","Update Storage Account Create","Succeeded","Administrative","Informational","2019-05-11T06:25:35.362Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourcegroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumar"
"fde7edb1-c07e-4e6a-8155-da4cb3c03d74","Update Storage Account Create","Succeeded","Administrative","Informational","2019-05-11T06:25:35.362Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourcegroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumar"
"57c5b56e-18e9-435d-8e39-e2ed1aa75719","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:21:54.206Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"57c5b56e-18e9-435d-8e39-e2ed1aa75719","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:21:45.682Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"57c5b56e-18e9-435d-8e39-e2ed1aa75719","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:21:45.682Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"57c5b56e-18e9-435d-8e39-e2ed1aa75719","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:21:54.206Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"e4ab75ec-fe30-4519-a95d-60c14708ec2b","ValidateCreateRequest","Failed","Administrative","Error","2019-05-11T06:21:46.821Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"e4ab75ec-fe30-4519-a95d-60c14708ec2b","ValidateCreateRequest","Started","Administrative","Informational","2019-05-11T06:21:45.732Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"e4ab75ec-fe30-4519-a95d-60c14708ec2b","ValidateCreateRequest","Started","Administrative","Informational","2019-05-11T06:21:45.732Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"e4ab75ec-fe30-4519-a95d-60c14708ec2b","ValidateCreateRequest","Failed","Administrative","Error","2019-05-11T06:21:46.821Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"0fd2e3de-ea70-4300-928e-5367fdc3c217","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:21:04.209Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"0fd2e3de-ea70-4300-928e-5367fdc3c217","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:20:54.834Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"0fd2e3de-ea70-4300-928e-5367fdc3c217","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:20:54.834Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"0fd2e3de-ea70-4300-928e-5367fdc3c217","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:21:04.209Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"54febf95-d460-442b-b5c4-1b4e0b5173a4","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:21:02.520Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"54febf95-d460-442b-b5c4-1b4e0b5173a4","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:20:53.029Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"54febf95-d460-442b-b5c4-1b4e0b5173a4","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:20:53.029Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"54febf95-d460-442b-b5c4-1b4e0b5173a4","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:21:02.520Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"b6fcee48-778e-46cf-b08f-65bc4349dd88","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:19:14.013Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"b6fcee48-778e-46cf-b08f-65bc4349dd88","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:19:04.571Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"b6fcee48-778e-46cf-b08f-65bc4349dd88","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:19:04.571Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"b6fcee48-778e-46cf-b08f-65bc4349dd88","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:19:14.013Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"c2be461a-134c-47fa-a2e6-6796ffddb566","Register","Succeeded","Administrative","Informational","2019-05-11T06:19:06.632Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"c2be461a-134c-47fa-a2e6-6796ffddb566","Register","Started","Administrative","Informational","2019-05-11T06:18:59.565Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"c2be461a-134c-47fa-a2e6-6796ffddb566","Register","Started","Administrative","Informational","2019-05-11T06:18:59.565Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"c2be461a-134c-47fa-a2e6-6796ffddb566","Register","Succeeded","Administrative","Informational","2019-05-11T06:19:06.632Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"e34a707b-c602-4278-a51b-423d124221f2","Register","Succeeded","Administrative","Informational","2019-05-11T06:19:05.321Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"e34a707b-c602-4278-a51b-423d124221f2","Register","Started","Administrative","Informational","2019-05-11T06:18:59.580Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"e34a707b-c602-4278-a51b-423d124221f2","Register","Started","Administrative","Informational","2019-05-11T06:18:59.580Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"e34a707b-c602-4278-a51b-423d124221f2","Register","Succeeded","Administrative","Informational","2019-05-11T06:19:05.321Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"287ae1f0-57ee-4225-b632-1b099caddf8f","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:18:15.104Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"287ae1f0-57ee-4225-b632-1b099caddf8f","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:18:15.104Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"25fb8349-db06-43ec-8c02-1a12f5cf90f7","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:18:11.746Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"25fb8349-db06-43ec-8c02-1a12f5cf90f7","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:18:11.746Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"971b8e86-5806-46c0-829c-013503f0b028","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:17:57.989Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"971b8e86-5806-46c0-829c-013503f0b028","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:17:57.989Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"1a5d39f2-b97a-453e-a7d0-bd5528247110","Register","Succeeded","Administrative","Informational","2019-05-11T06:17:55.214Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"1a5d39f2-b97a-453e-a7d0-bd5528247110","Register","Succeeded","Administrative","Informational","2019-05-11T06:17:55.214Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"d2975b63-b393-4a6f-be2e-2e221566acef","Register","Succeeded","Administrative","Informational","2019-05-11T06:17:55.209Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"bf7c8c93-c872-4907-ba96-701cf6c8698d","Register","Succeeded","Administrative","Informational","2019-05-11T06:17:55.204Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"bf7c8c93-c872-4907-ba96-701cf6c8698d","Register","Succeeded","Administrative","Informational","2019-05-11T06:17:55.204Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"83f3903a-b800-4abe-9815-39b9be8f95cb","Register","Succeeded","Administrative","Informational","2019-05-11T06:17:55.079Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"771b3b96-94c3-4e50-a113-2826316aefd2","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:18:08.226Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"771b3b96-94c3-4e50-a113-2826316aefd2","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:17:58.954Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"971b8e86-5806-46c0-829c-013503f0b028","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:18:07.062Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"287ae1f0-57ee-4225-b632-1b099caddf8f","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:18:06.212Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"25fb8349-db06-43ec-8c02-1a12f5cf90f7","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:18:02.906Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"c778d0d8-7dab-42c1-9b05-f8889847cf32","CheckNameAvailability","Failed","Administrative","Error","2019-05-11T06:18:01.893Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"c778d0d8-7dab-42c1-9b05-f8889847cf32","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:18:00.704Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"36e589c7-12e2-4c1a-90b4-4783c813e473","Register","Succeeded","Administrative","Informational","2019-05-11T06:17:54.159Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"36e589c7-12e2-4c1a-90b4-4783c813e473","Register","Started","Administrative","Informational","2019-05-11T06:17:47.930Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"1a5d39f2-b97a-453e-a7d0-bd5528247110","Register","Started","Administrative","Informational","2019-05-11T06:17:47.965Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"d2975b63-b393-4a6f-be2e-2e221566acef","Register","Started","Administrative","Informational","2019-05-11T06:17:47.905Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"bf7c8c93-c872-4907-ba96-701cf6c8698d","Register","Started","Administrative","Informational","2019-05-11T06:17:47.610Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"83f3903a-b800-4abe-9815-39b9be8f95cb","Register","Started","Administrative","Informational","2019-05-11T06:17:47.590Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"fde7edb1-c07e-4e6a-8155-da4cb3c03d74","Create Deployment","Succeeded","Administrative","Informational","2019-05-11T06:15:58.818Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511114047"
"fde7edb1-c07e-4e6a-8155-da4cb3c03d74","Create Deployment","Started","Administrative","Informational","2019-05-11T06:15:29.521Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511114047"
"fde7edb1-c07e-4e6a-8155-da4cb3c03d74","Create Deployment","Accepted","Administrative","Informational","2019-05-11T06:15:29.746Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511114047"
"fde7edb1-c07e-4e6a-8155-da4cb3c03d74","Update Storage Account Create","Started","Administrative","Informational","2019-05-11T06:15:33.172Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourcegroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumar"
"fde7edb1-c07e-4e6a-8155-da4cb3c03d74","Update Storage Account Create","Accepted","Administrative","Informational","2019-05-11T06:15:35.993Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourcegroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumar"
"fde7edb1-c07e-4e6a-8155-da4cb3c03d74","Update Storage Account Create","Succeeded","Administrative","Informational","2019-05-11T06:15:54.302Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourcegroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumar"
"cdb493fe-78ce-4152-bfe4-7a6057eecf1b","Validate Deployment","Succeeded","Administrative","Informational","2019-05-11T06:15:29.471Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511114047"
"cdb493fe-78ce-4152-bfe4-7a6057eecf1b","Validate Deployment","Started","Administrative","Informational","2019-05-11T06:15:28.841Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511114047"
"ac218091-93f9-4359-858c-c8cc51c5d5ca","Validate Deployment","Succeeded","Administrative","Informational","2019-05-11T06:15:23.218Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511114047"
"ac218091-93f9-4359-858c-c8cc51c5d5ca","Validate Deployment","Started","Administrative","Informational","2019-05-11T06:15:22.514Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511114047"
"28cb99f5-e88f-4219-8a5c-228f465f3868","Validate Deployment","Succeeded","Administrative","Informational","2019-05-11T06:14:02.303Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511114047"
"28cb99f5-e88f-4219-8a5c-228f465f3868","Validate Deployment","Started","Administrative","Informational","2019-05-11T06:14:01.598Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511114047"
"a5118fb1-f9a0-4a56-9818-83cefe3168a3","Update resource group","Succeeded","Administrative","Informational","2019-05-11T06:14:01.462Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/subscriptions/resourceGroups","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR"
"a5118fb1-f9a0-4a56-9818-83cefe3168a3","Update resource group","Started","Administrative","Informational","2019-05-11T06:14:01.116Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/subscriptions/resourceGroups","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR"
